IU_ID_MAPPING,ADMIN0,co_endemicity
14233,COD,"oncho,LF,loa"
14234,COD,"oncho,LF,loa"
14235,COD,"oncho,LF,loa"
14236,COD,"oncho,LF,loa"
14239,COD,"oncho,LF,loa"
14240,COD,"oncho,LF,loa"
14243,COD,"oncho,LF,loa"
14244,COD,"oncho,LF,loa"
14245,COD,"oncho,LF,loa"
14246,COD,"oncho,LF,loa"
14248,COD,"oncho,LF,loa"
14249,COD,"oncho,LF,loa"
14250,COD,"oncho,LF,loa"
14252,COD,"oncho,LF,loa"
14253,COD,"oncho,LF,loa"
14257,COD,"oncho,LF,loa"
14259,COD,"oncho,LF,loa"
14261,COD,"oncho,LF,loa"
14262,COD,"oncho,LF,loa"
14263,COD,"oncho,LF,loa"
14266,COD,"oncho,LF,loa"
14268,COD,"oncho,LF,loa"
14269,COD,"oncho,LF,loa"
14270,COD,"oncho,LF,loa"
14271,COD,"oncho,LF,loa"
14273,COD,"oncho,LF,loa"
14275,COD,"oncho,LF,loa"
14276,COD,"oncho,LF,loa"
14277,COD,"oncho,LF,loa"
14279,COD,"oncho,LF,loa"
14280,COD,"oncho,LF,loa"
14281,COD,"oncho,LF,loa"
14283,COD,"oncho,LF,loa"
14284,COD,"oncho,LF,loa"
14285,COD,"oncho,LF,loa"
14287,COD,"oncho,LF,loa"
14288,COD,"oncho,LF,loa"
14289,COD,"oncho,LF,loa"
14290,COD,"oncho,LF,loa"
14291,COD,"oncho,LF,loa"
14292,COD,"oncho,LF,loa"
14293,COD,"oncho,LF,loa"
14294,COD,"oncho,LF,loa"
14296,COD,"oncho,LF,loa"
14297,COD,"oncho,LF,loa"
14298,COD,"oncho,LF,loa"
14300,COD,"oncho,LF,loa"
14304,COD,"oncho,LF,loa"
14305,COD,"oncho,LF,loa"
14309,COD,"oncho,LF,loa"
14311,COD,"oncho,LF,loa"
14313,COD,"oncho,LF,loa"
14318,COD,"oncho,LF,loa"
14319,COD,"oncho,LF,loa"
14321,COD,"oncho,LF,loa"
14323,COD,"oncho,LF,loa"
14326,COD,"oncho,LF,loa"
14329,COD,"oncho,LF,loa"
14332,COD,"oncho,LF,loa"
14340,COD,"oncho,LF,loa"
13996,COD,"oncho,LF"
14008,COD,"oncho,LF"
14010,COD,"oncho,LF"
14018,COD,"oncho,LF"
14034,COD,"oncho,LF"
14036,COD,"oncho,LF"
14040,COD,"oncho,LF"
14044,COD,"oncho,LF"
14056,COD,"oncho,LF"
14057,COD,"oncho,LF"
14060,COD,"oncho,LF"
14065,COD,"oncho,LF"
14077,COD,"oncho,LF"
14078,COD,"oncho,LF"
14082,COD,"oncho,LF"
14083,COD,"oncho,LF"
14086,COD,"oncho,LF"
14087,COD,"oncho,LF"
14091,COD,"oncho,LF"
14094,COD,"oncho,LF"
14095,COD,"oncho,LF"
14099,COD,"oncho,LF"
14102,COD,"oncho,LF"
14106,COD,"oncho,LF"
14110,COD,"oncho,LF"
14121,COD,"oncho,LF"
14334,COD,"oncho,LF"
13819,COD,"oncho,loa"
13828,COD,"oncho,loa"
13830,COD,"oncho,loa"
13831,COD,"oncho,loa"
13833,COD,"oncho,loa"
13836,COD,"oncho,loa"
13838,COD,"oncho,loa"
13839,COD,"oncho,loa"
13840,COD,"oncho,loa"
13843,COD,"oncho,loa"
13845,COD,"oncho,loa"
13846,COD,"oncho,loa"
13847,COD,"oncho,loa"
13849,COD,"oncho,loa"
13850,COD,"oncho,loa"
13851,COD,"oncho,loa"
13853,COD,"oncho,loa"
13855,COD,"oncho,loa"
13858,COD,"oncho,loa"
13859,COD,"oncho,loa"
13862,COD,"oncho,loa"
13864,COD,"oncho,loa"
13865,COD,"oncho,loa"
13868,COD,"oncho,loa"
13872,COD,"oncho,loa"
13873,COD,"oncho,loa"
13875,COD,"oncho,loa"
13876,COD,"oncho,loa"
13878,COD,"oncho,loa"
13879,COD,"oncho,loa"
13883,COD,"oncho,loa"
13884,COD,"oncho,loa"
13885,COD,"oncho,loa"
13887,COD,"oncho,loa"
13889,COD,"oncho,loa"
13891,COD,"oncho,loa"
13892,COD,"oncho,loa"
13894,COD,"oncho,loa"
13899,COD,"oncho,loa"
13900,COD,"oncho,loa"
13904,COD,"oncho,loa"
13905,COD,"oncho,loa"
13909,COD,"oncho,loa"
13916,COD,"oncho,loa"
13917,COD,"oncho,loa"
13920,COD,"oncho,loa"
13921,COD,"oncho,loa"
13922,COD,"oncho,loa"
13928,COD,"oncho,loa"
13929,COD,"oncho,loa"
13931,COD,"oncho,loa"
13939,COD,"oncho,loa"
13940,COD,"oncho,loa"
13942,COD,"oncho,loa"
13945,COD,"oncho,loa"
13949,COD,"oncho,loa"
13954,COD,"oncho,loa"
13961,COD,"oncho,loa"
13962,COD,"oncho,loa"
13966,COD,"oncho,loa"
13969,COD,"oncho,loa"
13971,COD,"oncho,loa"
13972,COD,"oncho,loa"
13973,COD,"oncho,loa"
13974,COD,"oncho,loa"
13977,COD,"oncho,loa"
13978,COD,"oncho,loa"
13981,COD,"oncho,loa"
13982,COD,"oncho,loa"
13984,COD,"oncho,loa"
13993,COD,"oncho,loa"
13999,COD,"oncho,loa"
14000,COD,"oncho,loa"
14001,COD,"oncho,loa"
14002,COD,"oncho,loa"
14006,COD,"oncho,loa"
14007,COD,"oncho,loa"
14015,COD,"oncho,loa"
14017,COD,"oncho,loa"
14021,COD,"oncho,loa"
14026,COD,"oncho,loa"
14028,COD,"oncho,loa"
14030,COD,"oncho,loa"
14035,COD,"oncho,loa"
14038,COD,"oncho,loa"
14047,COD,"oncho,loa"
14052,COD,"oncho,loa"
14054,COD,"oncho,loa"
14055,COD,"oncho,loa"
14058,COD,"oncho,loa"
14059,COD,"oncho,loa"
14061,COD,"oncho,loa"
14063,COD,"oncho,loa"
14067,COD,"oncho,loa"
14068,COD,"oncho,loa"
14073,COD,"oncho,loa"
14075,COD,"oncho,loa"
14079,COD,"oncho,loa"
14084,COD,"oncho,loa"
14092,COD,"oncho,loa"
14093,COD,"oncho,loa"
14096,COD,"oncho,loa"
14104,COD,"oncho,loa"
14105,COD,"oncho,loa"
14107,COD,"oncho,loa"
14113,COD,"oncho,loa"
14114,COD,"oncho,loa"
14117,COD,"oncho,loa"
14129,COD,"oncho,loa"
14130,COD,"oncho,loa"
14136,COD,"oncho,loa"
14148,COD,"oncho,loa"
14149,COD,"oncho,loa"
14151,COD,"oncho,loa"
14153,COD,"oncho,loa"
14154,COD,"oncho,loa"
14158,COD,"oncho,loa"
14162,COD,"oncho,loa"
14163,COD,"oncho,loa"
14166,COD,"oncho,loa"
14168,COD,"oncho,loa"
14169,COD,"oncho,loa"
14170,COD,"oncho,loa"
14172,COD,"oncho,loa"
14174,COD,"oncho,loa"
14176,COD,"oncho,loa"
14177,COD,"oncho,loa"
14178,COD,"oncho,loa"
14179,COD,"oncho,loa"
14180,COD,"oncho,loa"
14181,COD,"oncho,loa"
14182,COD,"oncho,loa"
14183,COD,"oncho,loa"
14184,COD,"oncho,loa"
14185,COD,"oncho,loa"
14188,COD,"oncho,loa"
14189,COD,"oncho,loa"
14190,COD,"oncho,loa"
14192,COD,"oncho,loa"
14193,COD,"oncho,loa"
14195,COD,"oncho,loa"
14196,COD,"oncho,loa"
14197,COD,"oncho,loa"
14198,COD,"oncho,loa"
14199,COD,"oncho,loa"
14201,COD,"oncho,loa"
14202,COD,"oncho,loa"
14205,COD,"oncho,loa"
14206,COD,"oncho,loa"
14208,COD,"oncho,loa"
14209,COD,"oncho,loa"
14210,COD,"oncho,loa"
14211,COD,"oncho,loa"
14214,COD,"oncho,loa"
14215,COD,"oncho,loa"
14217,COD,"oncho,loa"
14221,COD,"oncho,loa"
14237,COD,"oncho,loa"
14238,COD,"oncho,loa"
14241,COD,"oncho,loa"
14242,COD,"oncho,loa"
14247,COD,"oncho,loa"
14251,COD,"oncho,loa"
14254,COD,"oncho,loa"
14255,COD,"oncho,loa"
14256,COD,"oncho,loa"
14258,COD,"oncho,loa"
14260,COD,"oncho,loa"
14264,COD,"oncho,loa"
14267,COD,"oncho,loa"
14274,COD,"oncho,loa"
14278,COD,"oncho,loa"
14282,COD,"oncho,loa"
14286,COD,"oncho,loa"
14301,COD,"oncho,loa"
14302,COD,"oncho,loa"
14306,COD,"oncho,loa"
14307,COD,"oncho,loa"
14308,COD,"oncho,loa"
14310,COD,"oncho,loa"
14312,COD,"oncho,loa"
14314,COD,"oncho,loa"
14315,COD,"oncho,loa"
14316,COD,"oncho,loa"
14317,COD,"oncho,loa"
14320,COD,"oncho,loa"
14322,COD,"oncho,loa"
14325,COD,"oncho,loa"
14327,COD,"oncho,loa"
14328,COD,"oncho,loa"
14330,COD,"oncho,loa"
14335,COD,"oncho,loa"
14336,COD,"oncho,loa"
14338,COD,"oncho,loa"
13975,COD,oncho
13987,COD,oncho
13990,COD,oncho
14016,COD,oncho
14019,COD,oncho
14020,COD,oncho
14022,COD,oncho
14023,COD,oncho
14025,COD,oncho
14032,COD,oncho
14037,COD,oncho
14041,COD,oncho
14043,COD,oncho
14048,COD,oncho
14049,COD,oncho
14050,COD,oncho
14051,COD,oncho
14064,COD,oncho
14066,COD,oncho
14070,COD,oncho
14071,COD,oncho
14072,COD,oncho
14074,COD,oncho
14076,COD,oncho
14080,COD,oncho
14081,COD,oncho
14085,COD,oncho
14089,COD,oncho
14090,COD,oncho
14100,COD,oncho
14111,COD,oncho
14115,COD,oncho
14118,COD,oncho
14119,COD,oncho
14120,COD,oncho
14124,COD,oncho
14337,COD,oncho
16412,GNQ,"oncho,LF,loa"
16415,GNQ,"oncho,LF,loa"
16416,GNQ,"oncho,LF,loa"
16417,GNQ,"oncho,LF,loa"
16418,GNQ,"oncho,LF,loa"
16419,GNQ,"oncho,LF,loa"
16420,GNQ,"oncho,LF,loa"
16421,GNQ,"oncho,LF,loa"
16422,GNQ,"oncho,LF,loa"
16423,GNQ,"oncho,LF,loa"
16424,GNQ,"oncho,LF,loa"
16425,GNQ,"oncho,LF,loa"
16426,GNQ,"oncho,LF,loa"
16427,GNQ,"oncho,LF,loa"
16428,GNQ,"oncho,LF,loa"
16413,GNQ,"oncho,loa"
16414,GNQ,"oncho,loa"
20333,GAB,"oncho,LF,loa"
20338,GAB,"oncho,LF,loa"
20347,GAB,"oncho,LF,loa"
20349,GAB,"oncho,LF,loa"
20350,GAB,"oncho,LF,loa"
20351,GAB,"oncho,LF,loa"
20352,GAB,"oncho,LF,loa"
20353,GAB,"oncho,LF,loa"
20354,GAB,"oncho,LF,loa"
20356,GAB,"oncho,LF,loa"
20358,GAB,"oncho,LF,loa"
20363,GAB,"oncho,LF,loa"
20364,GAB,"oncho,LF,loa"
20365,GAB,"oncho,LF,loa"
20366,GAB,"oncho,LF,loa"
20367,GAB,"oncho,LF,loa"
20368,GAB,"oncho,LF,loa"
20369,GAB,"oncho,LF,loa"
20328,GAB,"oncho,loa"
20329,GAB,"oncho,loa"
20330,GAB,"oncho,loa"
20331,GAB,"oncho,loa"
20332,GAB,"oncho,loa"
20334,GAB,"oncho,loa"
20336,GAB,"oncho,loa"
20337,GAB,"oncho,loa"
20339,GAB,"oncho,loa"
20340,GAB,"oncho,loa"
20341,GAB,"oncho,loa"
20342,GAB,"oncho,loa"
20343,GAB,"oncho,loa"
20344,GAB,"oncho,loa"
20345,GAB,"oncho,loa"
20346,GAB,"oncho,loa"
20348,GAB,"oncho,loa"
20355,GAB,"oncho,loa"
20357,GAB,"oncho,loa"
20359,GAB,"oncho,loa"
20360,GAB,"oncho,loa"
20361,GAB,"oncho,loa"
20362,GAB,"oncho,loa"
20370,GAB,"oncho,loa"
20371,GAB,"oncho,loa"
20372,GAB,"oncho,loa"
20373,GAB,"oncho,loa"
20374,GAB,"oncho,loa"
20375,GAB,"oncho,loa"
20376,GAB,"oncho,loa"
20377,GAB,"oncho,loa"
20378,GAB,"oncho,loa"
26819,LBR,"oncho,LF"
26821,LBR,"oncho,LF"
26822,LBR,"oncho,LF"
26823,LBR,"oncho,LF"
26824,LBR,"oncho,LF"
26825,LBR,"oncho,LF"
26826,LBR,"oncho,LF"
26827,LBR,"oncho,LF"
26828,LBR,"oncho,LF"
26829,LBR,"oncho,LF"
26830,LBR,"oncho,LF"
26831,LBR,"oncho,LF"
26832,LBR,"oncho,LF"
26818,LBR,oncho
26820,LBR,oncho
28945,MWI,"oncho,LF"
28946,MWI,"oncho,LF"
28947,MWI,"oncho,LF"
28958,MWI,"oncho,LF"
28959,MWI,"oncho,LF"
28961,MWI,"oncho,LF"
28967,MWI,"oncho,LF"
28970,MWI,"oncho,LF"
33204,MWI,"oncho,LF"
33201,MWI,oncho
36337,NGA,"oncho,LF,loa"
36338,NGA,"oncho,LF,loa"
36339,NGA,"oncho,LF,loa"
36340,NGA,"oncho,LF,loa"
36341,NGA,"oncho,LF,loa"
36342,NGA,"oncho,LF,loa"
36343,NGA,"oncho,LF,loa"
36344,NGA,"oncho,LF,loa"
36345,NGA,"oncho,LF,loa"
36346,NGA,"oncho,LF,loa"
36347,NGA,"oncho,LF,loa"
36348,NGA,"oncho,LF,loa"
36349,NGA,"oncho,LF,loa"
36350,NGA,"oncho,LF,loa"
36351,NGA,"oncho,LF,loa"
36352,NGA,"oncho,LF,loa"
36353,NGA,"oncho,LF,loa"
36376,NGA,"oncho,LF,loa"
36378,NGA,"oncho,LF,loa"
36380,NGA,"oncho,LF,loa"
36382,NGA,"oncho,LF,loa"
36387,NGA,"oncho,LF,loa"
36397,NGA,"oncho,LF,loa"
36398,NGA,"oncho,LF,loa"
36399,NGA,"oncho,LF,loa"
36401,NGA,"oncho,LF,loa"
36403,NGA,"oncho,LF,loa"
36406,NGA,"oncho,LF,loa"
36407,NGA,"oncho,LF,loa"
36408,NGA,"oncho,LF,loa"
36409,NGA,"oncho,LF,loa"
36410,NGA,"oncho,LF,loa"
36412,NGA,"oncho,LF,loa"
36413,NGA,"oncho,LF,loa"
36414,NGA,"oncho,LF,loa"
36415,NGA,"oncho,LF,loa"
36416,NGA,"oncho,LF,loa"
36417,NGA,"oncho,LF,loa"
36418,NGA,"oncho,LF,loa"
36419,NGA,"oncho,LF,loa"
36420,NGA,"oncho,LF,loa"
36421,NGA,"oncho,LF,loa"
36423,NGA,"oncho,LF,loa"
36425,NGA,"oncho,LF,loa"
36426,NGA,"oncho,LF,loa"
36427,NGA,"oncho,LF,loa"
36429,NGA,"oncho,LF,loa"
36431,NGA,"oncho,LF,loa"
36434,NGA,"oncho,LF,loa"
36435,NGA,"oncho,LF,loa"
36436,NGA,"oncho,LF,loa"
36440,NGA,"oncho,LF,loa"
36441,NGA,"oncho,LF,loa"
36443,NGA,"oncho,LF,loa"
36444,NGA,"oncho,LF,loa"
36445,NGA,"oncho,LF,loa"
36455,NGA,"oncho,LF,loa"
36457,NGA,"oncho,LF,loa"
36459,NGA,"oncho,LF,loa"
36460,NGA,"oncho,LF,loa"
36461,NGA,"oncho,LF,loa"
36464,NGA,"oncho,LF,loa"
36465,NGA,"oncho,LF,loa"
36466,NGA,"oncho,LF,loa"
36467,NGA,"oncho,LF,loa"
36468,NGA,"oncho,LF,loa"
36470,NGA,"oncho,LF,loa"
36471,NGA,"oncho,LF,loa"
36473,NGA,"oncho,LF,loa"
36474,NGA,"oncho,LF,loa"
36475,NGA,"oncho,LF,loa"
36505,NGA,"oncho,LF,loa"
36506,NGA,"oncho,LF,loa"
36509,NGA,"oncho,LF,loa"
36510,NGA,"oncho,LF,loa"
36511,NGA,"oncho,LF,loa"
36512,NGA,"oncho,LF,loa"
36515,NGA,"oncho,LF,loa"
36517,NGA,"oncho,LF,loa"
36520,NGA,"oncho,LF,loa"
36522,NGA,"oncho,LF,loa"
36523,NGA,"oncho,LF,loa"
36529,NGA,"oncho,LF,loa"
36530,NGA,"oncho,LF,loa"
36533,NGA,"oncho,LF,loa"
36536,NGA,"oncho,LF,loa"
36548,NGA,"oncho,LF,loa"
36549,NGA,"oncho,LF,loa"
36551,NGA,"oncho,LF,loa"
36552,NGA,"oncho,LF,loa"
36554,NGA,"oncho,LF,loa"
36555,NGA,"oncho,LF,loa"
36557,NGA,"oncho,LF,loa"
36558,NGA,"oncho,LF,loa"
36559,NGA,"oncho,LF,loa"
36561,NGA,"oncho,LF,loa"
36564,NGA,"oncho,LF,loa"
36565,NGA,"oncho,LF,loa"
36567,NGA,"oncho,LF,loa"
36569,NGA,"oncho,LF,loa"
36575,NGA,"oncho,LF,loa"
36576,NGA,"oncho,LF,loa"
36579,NGA,"oncho,LF,loa"
36580,NGA,"oncho,LF,loa"
36581,NGA,"oncho,LF,loa"
36582,NGA,"oncho,LF,loa"
36583,NGA,"oncho,LF,loa"
36584,NGA,"oncho,LF,loa"
36585,NGA,"oncho,LF,loa"
36586,NGA,"oncho,LF,loa"
36587,NGA,"oncho,LF,loa"
36588,NGA,"oncho,LF,loa"
36589,NGA,"oncho,LF,loa"
36590,NGA,"oncho,LF,loa"
36591,NGA,"oncho,LF,loa"
36592,NGA,"oncho,LF,loa"
36593,NGA,"oncho,LF,loa"
36594,NGA,"oncho,LF,loa"
36596,NGA,"oncho,LF,loa"
36597,NGA,"oncho,LF,loa"
36598,NGA,"oncho,LF,loa"
36599,NGA,"oncho,LF,loa"
36600,NGA,"oncho,LF,loa"
36601,NGA,"oncho,LF,loa"
36603,NGA,"oncho,LF,loa"
36604,NGA,"oncho,LF,loa"
36605,NGA,"oncho,LF,loa"
36606,NGA,"oncho,LF,loa"
36607,NGA,"oncho,LF,loa"
36608,NGA,"oncho,LF,loa"
36609,NGA,"oncho,LF,loa"
36610,NGA,"oncho,LF,loa"
36613,NGA,"oncho,LF,loa"
36614,NGA,"oncho,LF,loa"
36615,NGA,"oncho,LF,loa"
36620,NGA,"oncho,LF,loa"
36621,NGA,"oncho,LF,loa"
36623,NGA,"oncho,LF,loa"
36625,NGA,"oncho,LF,loa"
36626,NGA,"oncho,LF,loa"
36628,NGA,"oncho,LF,loa"
36629,NGA,"oncho,LF,loa"
36630,NGA,"oncho,LF,loa"
36631,NGA,"oncho,LF,loa"
36632,NGA,"oncho,LF,loa"
36633,NGA,"oncho,LF,loa"
36634,NGA,"oncho,LF,loa"
36635,NGA,"oncho,LF,loa"
36636,NGA,"oncho,LF,loa"
36637,NGA,"oncho,LF,loa"
36639,NGA,"oncho,LF,loa"
36640,NGA,"oncho,LF,loa"
36642,NGA,"oncho,LF,loa"
36643,NGA,"oncho,LF,loa"
36644,NGA,"oncho,LF,loa"
36645,NGA,"oncho,LF,loa"
36646,NGA,"oncho,LF,loa"
36647,NGA,"oncho,LF,loa"
36648,NGA,"oncho,LF,loa"
36649,NGA,"oncho,LF,loa"
36650,NGA,"oncho,LF,loa"
36651,NGA,"oncho,LF,loa"
36653,NGA,"oncho,LF,loa"
36654,NGA,"oncho,LF,loa"
36656,NGA,"oncho,LF,loa"
36658,NGA,"oncho,LF,loa"
36660,NGA,"oncho,LF,loa"
36661,NGA,"oncho,LF,loa"
36665,NGA,"oncho,LF,loa"
36666,NGA,"oncho,LF,loa"
36668,NGA,"oncho,LF,loa"
36669,NGA,"oncho,LF,loa"
36670,NGA,"oncho,LF,loa"
36671,NGA,"oncho,LF,loa"
36673,NGA,"oncho,LF,loa"
36674,NGA,"oncho,LF,loa"
36676,NGA,"oncho,LF,loa"
36677,NGA,"oncho,LF,loa"
36678,NGA,"oncho,LF,loa"
36681,NGA,"oncho,LF,loa"
36683,NGA,"oncho,LF,loa"
36690,NGA,"oncho,LF,loa"
36693,NGA,"oncho,LF,loa"
36699,NGA,"oncho,LF,loa"
36706,NGA,"oncho,LF,loa"
36707,NGA,"oncho,LF,loa"
36716,NGA,"oncho,LF,loa"
36719,NGA,"oncho,LF,loa"
36721,NGA,"oncho,LF,loa"
36741,NGA,"oncho,LF,loa"
36742,NGA,"oncho,LF,loa"
36746,NGA,"oncho,LF,loa"
36770,NGA,"oncho,LF,loa"
36798,NGA,"oncho,LF,loa"
36799,NGA,"oncho,LF,loa"
36803,NGA,"oncho,LF,loa"
36806,NGA,"oncho,LF,loa"
36807,NGA,"oncho,LF,loa"
36808,NGA,"oncho,LF,loa"
36813,NGA,"oncho,LF,loa"
36814,NGA,"oncho,LF,loa"
36816,NGA,"oncho,LF,loa"
36820,NGA,"oncho,LF,loa"
36821,NGA,"oncho,LF,loa"
36822,NGA,"oncho,LF,loa"
36823,NGA,"oncho,LF,loa"
36824,NGA,"oncho,LF,loa"
36826,NGA,"oncho,LF,loa"
36827,NGA,"oncho,LF,loa"
36828,NGA,"oncho,LF,loa"
36830,NGA,"oncho,LF,loa"
36833,NGA,"oncho,LF,loa"
36835,NGA,"oncho,LF,loa"
36836,NGA,"oncho,LF,loa"
36837,NGA,"oncho,LF,loa"
36838,NGA,"oncho,LF,loa"
36840,NGA,"oncho,LF,loa"
36841,NGA,"oncho,LF,loa"
36853,NGA,"oncho,LF,loa"
36854,NGA,"oncho,LF,loa"
36863,NGA,"oncho,LF,loa"
36864,NGA,"oncho,LF,loa"
36866,NGA,"oncho,LF,loa"
36869,NGA,"oncho,LF,loa"
36870,NGA,"oncho,LF,loa"
36872,NGA,"oncho,LF,loa"
36873,NGA,"oncho,LF,loa"
36875,NGA,"oncho,LF,loa"
36876,NGA,"oncho,LF,loa"
36878,NGA,"oncho,LF,loa"
36879,NGA,"oncho,LF,loa"
36886,NGA,"oncho,LF,loa"
36888,NGA,"oncho,LF,loa"
36889,NGA,"oncho,LF,loa"
36890,NGA,"oncho,LF,loa"
36891,NGA,"oncho,LF,loa"
36893,NGA,"oncho,LF,loa"
36894,NGA,"oncho,LF,loa"
36895,NGA,"oncho,LF,loa"
36896,NGA,"oncho,LF,loa"
36898,NGA,"oncho,LF,loa"
36899,NGA,"oncho,LF,loa"
36900,NGA,"oncho,LF,loa"
36901,NGA,"oncho,LF,loa"
36902,NGA,"oncho,LF,loa"
36903,NGA,"oncho,LF,loa"
36904,NGA,"oncho,LF,loa"
36905,NGA,"oncho,LF,loa"
36907,NGA,"oncho,LF,loa"
36909,NGA,"oncho,LF,loa"
36912,NGA,"oncho,LF,loa"
36913,NGA,"oncho,LF,loa"
36914,NGA,"oncho,LF,loa"
36916,NGA,"oncho,LF,loa"
36918,NGA,"oncho,LF,loa"
36919,NGA,"oncho,LF,loa"
36920,NGA,"oncho,LF,loa"
36921,NGA,"oncho,LF,loa"
36922,NGA,"oncho,LF,loa"
36923,NGA,"oncho,LF,loa"
36924,NGA,"oncho,LF,loa"
36926,NGA,"oncho,LF,loa"
36927,NGA,"oncho,LF,loa"
36928,NGA,"oncho,LF,loa"
36929,NGA,"oncho,LF,loa"
36930,NGA,"oncho,LF,loa"
36931,NGA,"oncho,LF,loa"
36932,NGA,"oncho,LF,loa"
36933,NGA,"oncho,LF,loa"
36934,NGA,"oncho,LF,loa"
36935,NGA,"oncho,LF,loa"
36936,NGA,"oncho,LF,loa"
36937,NGA,"oncho,LF,loa"
36938,NGA,"oncho,LF,loa"
36939,NGA,"oncho,LF,loa"
36941,NGA,"oncho,LF,loa"
36942,NGA,"oncho,LF,loa"
36943,NGA,"oncho,LF,loa"
36944,NGA,"oncho,LF,loa"
36945,NGA,"oncho,LF,loa"
36946,NGA,"oncho,LF,loa"
36947,NGA,"oncho,LF,loa"
36949,NGA,"oncho,LF,loa"
36950,NGA,"oncho,LF,loa"
36951,NGA,"oncho,LF,loa"
36952,NGA,"oncho,LF,loa"
36953,NGA,"oncho,LF,loa"
36954,NGA,"oncho,LF,loa"
36955,NGA,"oncho,LF,loa"
36957,NGA,"oncho,LF,loa"
36958,NGA,"oncho,LF,loa"
36959,NGA,"oncho,LF,loa"
36960,NGA,"oncho,LF,loa"
36961,NGA,"oncho,LF,loa"
36962,NGA,"oncho,LF,loa"
36963,NGA,"oncho,LF,loa"
36964,NGA,"oncho,LF,loa"
36965,NGA,"oncho,LF,loa"
36967,NGA,"oncho,LF,loa"
36979,NGA,"oncho,LF,loa"
36980,NGA,"oncho,LF,loa"
36986,NGA,"oncho,LF,loa"
36990,NGA,"oncho,LF,loa"
36992,NGA,"oncho,LF,loa"
36994,NGA,"oncho,LF,loa"
36997,NGA,"oncho,LF,loa"
37001,NGA,"oncho,LF,loa"
37002,NGA,"oncho,LF,loa"
37004,NGA,"oncho,LF,loa"
37005,NGA,"oncho,LF,loa"
37006,NGA,"oncho,LF,loa"
37007,NGA,"oncho,LF,loa"
37008,NGA,"oncho,LF,loa"
37011,NGA,"oncho,LF,loa"
37013,NGA,"oncho,LF,loa"
37014,NGA,"oncho,LF,loa"
37016,NGA,"oncho,LF,loa"
37017,NGA,"oncho,LF,loa"
37019,NGA,"oncho,LF,loa"
37022,NGA,"oncho,LF,loa"
37024,NGA,"oncho,LF,loa"
37025,NGA,"oncho,LF,loa"
37028,NGA,"oncho,LF,loa"
37030,NGA,"oncho,LF,loa"
37031,NGA,"oncho,LF,loa"
37034,NGA,"oncho,LF,loa"
37035,NGA,"oncho,LF,loa"
37036,NGA,"oncho,LF,loa"
37037,NGA,"oncho,LF,loa"
37065,NGA,"oncho,LF,loa"
37066,NGA,"oncho,LF,loa"
37067,NGA,"oncho,LF,loa"
37069,NGA,"oncho,LF,loa"
37072,NGA,"oncho,LF,loa"
37077,NGA,"oncho,LF,loa"
37080,NGA,"oncho,LF,loa"
37084,NGA,"oncho,LF,loa"
37091,NGA,"oncho,LF,loa"
36355,NGA,"oncho,LF"
36356,NGA,"oncho,LF"
36361,NGA,"oncho,LF"
36364,NGA,"oncho,LF"
36365,NGA,"oncho,LF"
36371,NGA,"oncho,LF"
36372,NGA,"oncho,LF"
36374,NGA,"oncho,LF"
36502,NGA,"oncho,LF"
36545,NGA,"oncho,LF"
36881,NGA,"oncho,LF"
36885,NGA,"oncho,LF"
36887,NGA,"oncho,LF"
37071,NGA,"oncho,LF"
36375,NGA,"oncho,loa"
36377,NGA,"oncho,loa"
36379,NGA,"oncho,loa"
36384,NGA,"oncho,loa"
36385,NGA,"oncho,loa"
36386,NGA,"oncho,loa"
36389,NGA,"oncho,loa"
36390,NGA,"oncho,loa"
36391,NGA,"oncho,loa"
36392,NGA,"oncho,loa"
36393,NGA,"oncho,loa"
36395,NGA,"oncho,loa"
36396,NGA,"oncho,loa"
36400,NGA,"oncho,loa"
36402,NGA,"oncho,loa"
36404,NGA,"oncho,loa"
36428,NGA,"oncho,loa"
36430,NGA,"oncho,loa"
36432,NGA,"oncho,loa"
36433,NGA,"oncho,loa"
36437,NGA,"oncho,loa"
36438,NGA,"oncho,loa"
36439,NGA,"oncho,loa"
36442,NGA,"oncho,loa"
36446,NGA,"oncho,loa"
36456,NGA,"oncho,loa"
36458,NGA,"oncho,loa"
36462,NGA,"oncho,loa"
36469,NGA,"oncho,loa"
36472,NGA,"oncho,loa"
36476,NGA,"oncho,loa"
36477,NGA,"oncho,loa"
36507,NGA,"oncho,loa"
36508,NGA,"oncho,loa"
36513,NGA,"oncho,loa"
36514,NGA,"oncho,loa"
36516,NGA,"oncho,loa"
36518,NGA,"oncho,loa"
36519,NGA,"oncho,loa"
36521,NGA,"oncho,loa"
36537,NGA,"oncho,loa"
36550,NGA,"oncho,loa"
36553,NGA,"oncho,loa"
36556,NGA,"oncho,loa"
36560,NGA,"oncho,loa"
36563,NGA,"oncho,loa"
36566,NGA,"oncho,loa"
36568,NGA,"oncho,loa"
36570,NGA,"oncho,loa"
36571,NGA,"oncho,loa"
36573,NGA,"oncho,loa"
36574,NGA,"oncho,loa"
36577,NGA,"oncho,loa"
36578,NGA,"oncho,loa"
36595,NGA,"oncho,loa"
36602,NGA,"oncho,loa"
36611,NGA,"oncho,loa"
36612,NGA,"oncho,loa"
36617,NGA,"oncho,loa"
36618,NGA,"oncho,loa"
36684,NGA,"oncho,loa"
